Year;Code;1.a.2 health-expenditure-government-expenditure;2.3.1 agriculture-value-added-per-worker-wdi;3.8.1 healthcare-access-and-quality-index;4.3.1 gross-enrollment-ratio-in-tertiary-education;5.5.1 seats-held-by-women-in-national-parliament;6.4.1 water-productivity;7.2.1 renewables-share-final-energy;7.3.1 energy-intensity-of-economie;8.1.1 gdp-per-capita-worldbank;9.2.2 industry-share-of-total-emplyoment;9.4.1 cco2-intensity;9.5.2 researchers-in-rd-per-million-people;11.6.2 PM25-air-pollution;12.2.2 domestic-material-consumption-per-capita;12.5.1 municipal-waste-recycled;13.2.1 co-emissions-per-capita;15.1.1 forest-area-as-share-of-land-area;16.1.1 intentional-homicides-per-100000-people
2013;LKA;11.5166652;2239.09462640944;;18.9372501373291;5.77777777777778;;59.8722533374464;0.5536064937178046;10990.0705930726;20.861;0.067330505;110.905586242676;28.8982276934103;4.63566;;0.710354256;34.23230413778617;2.9956851004
2014;LKA;11.17345856;2459.01404313367;;20.7060108184814;5.77777777777778;;57.5851811314478;0.564677630060701;11428.1079039311;26.47;0.076579827;;26.922776520838;4.81143;;0.850927895;34.313734994264294;2.6601230526
2015;LKA;;2596.23631444401;72.8;;4.88888888888889;;52.8758920368984;0.5733704004990312;11890.5165276211;26.263;0.08194276;;25.3373437134075;4.92944;;0.948447867;34.39516585074241;2.3292492873
2016;LKA;;2508.96995878684;;;5.77777777777778;;;;12287.4730695098;26.118;0.091382516;;14.0254452300692;5.03643;;1.095494696;34.344109996283905;2.5212670061
2017;LKA;;2532.9066467523;;;5.77777777777778;6.3940262010227;;;12584.1047924776;25.941;;;11.0996172423996;5.14398;;1.087865676;34.29305414182541;2.3002620027
2018;LKA;;;;;5.77777777777778;;;;12860.3208303539;;;;;;;1.082162749;34.24199828736691;2.4212436336
2019;LKA;;;;;5.33333333333333;;;;13070.1256448919;;;;;;;1.164938661;34.19094243290841;
2020;LKA;;;;;5.38116591928251;;;;12536.9417561704;;;;;;;;34.139886578449904;
2000;SDN;8.5374425;3363.57538858867;42.0;6.48365020751953;;;80.4221346125189;1.9932214593534363;2109.56057522945;19.643;0.084966499;;49.4280769322668;;;0.185349111;;
2001;SDN;7.65451384;3445.2730285299;;8.08160018920898;9.72222222222222;;79.382389410389;1.9605247845967704;2185.04050101935;19.487;0.101367221;;;;;0.207968896;;
2002;SDN;7.43071574;3512.81492747224;;9.17986965179443;9.72222222222222;;76.7575707940549;1.999827525310516;2261.47348909738;19.722;0.123289558;;;;;0.258417558;;
2003;SDN;7.04121507;3493.97605403679;;8.5793399810791;9.72222222222222;;76.9848873648604;1.8044738279667296;2369.23616952915;19.689;0.127285181;;;;;0.281207121;;
2004;SDN;6.54519688;3392.85448083995;;10.4323196411133;9.72222222222222;;75.3833292287758;1.7363832539926198;2393.41843504035;19.978;0.150827345;;;;;0.346555636;;
2005;SDN;5.52593693;3460.88770561915;44.9;11.7326803207397;14.6666666666667;;72.4332043487198;1.6456120590353192;2501.96046064313;19.857;0.123667047;;50.1754288380929;;;0.324008627;;
2006;SDN;6.74987297;3790.15727304841;;13.2823295593262;17.7777777777778;;69.3509775299237;1.605978351744476;2678.34089173328;19.608;0.110007604;;;;;0.346904207;;
2007;SDN;7.72013675;3822.48567605261;;13.020489692688;18.058690744921;;65.7248306176259;1.3926012290780894;2905.6811289977;19.831;0.117315782;;;;;0.398774327;;4.6692555541
2008;SDN;9.95693592;3943.67588617364;;14.3969497680664;18.058690744921;;63.6577357765745;1.3125967888765468;3048.29614857669;19.79;0.113617508;;;;;0.412392275;;5.1480839388
2009;SDN;10.39425016;3834.83405956874;;14.6862297058105;18.9189189189189;;63.2809844269672;1.315147638528969;3064.39894313202;19.623;0.112610143;;;;;0.419988101;;
2010;SDN;11.64949118;3830.74229458862;47.4;14.9846496582031;25.5605381165919;;61.4417497571917;1.2986894861873024;3089.57247579124;20.23;0.103579863;;47.2620555795406;;;0.416778144;;
2011;SDN;11.79958968;3928.11851052588;;14.645359992981;24.5762711864407;;63.9714608630893;1.3206496844296385;3379.68881846169;19.807;0.092216257;;51.1524272650257;;;0.39651686;;
2012;SDN;11.64949118;4236.79634588861;;14.9418697357178;24.5762711864407;2.45311202791436;59.8175531922709;1.1610829710845478;3785.72643927254;20.16;0.11916968;;49.6859389496409;3.87017;;0.401688153;10.670699948207288;
2013;SDN;11.64949118;4281.45555134691;;16.9246692657471;24.5762711864407;;61.3091549566752;1.1482182592167671;3947.20064332089;20.298;0.110037279;;48.0281449098708;4.37479;;0.436314299;10.576473077354647;
2014;SDN;11.64949118;4034.32687803352;;;24.2937853107345;;62.436028468759;1.1023990153780905;4124.50961365913;20.23;0.104684321;;48.1417421817524;4.52883;;0.438274975;10.48224620650201;
2015;SDN;;4076.78685676003;50.1;;30.5164319248826;;61.5967474758976;1.0991138661169368;4187.86272224264;20.339;0.121461639;;58.90478572979;4.8219;;0.518279619;10.388019335649371;
2016;SDN;;4200.15257955292;;;30.5164319248826;;;;4234.75753645415;20.416;0.113596076;;54.1472763328094;5.11265;;0.484637062;10.29604852802384;
2017;SDN;;4119.24375586541;;;30.5164319248826;3.16229503020428;;;4327.78255278914;20.443;;;55.3708344433937;5.38692;;0.532058829;10.204077720398312;
2018;SDN;;;;;30.5164319248826;;;;4344.52988671066;;;;;;;0.535199249;10.11210691277278;
2019;SDN;;;;;;;;;4185.60063543936;;;;;;;0.536769813;10.020136105147252;
2020;SDN;;;;;;;;;4022.86596657319;;;;;;;;9.92816529752172;
2000;SUR;14.0219627;28390.9200361548;49.5;;;;26.4746703640125;1.5866706972591202;13068.206154071;15.857;;;29.0258930084421;12.08117;;4.653541401;98.33891025641026;14.439084052
2001;SUR;11.96408019;28058.0895784978;;;17.6470588235294;;26.9546185561698;1.6250420017549587;13456.2057514905;16.895;;;;13.89161;;4.954618449;98.31262179487176;16.576649167
2002;SUR;11.22754491;26489.2234289781;;12.6515598297119;17.6470588235294;4.43092489911854;31.2501279146072;1.0887760899645142;13670.7914828714;19.969;;;;12.48559;;3.237821577;98.28633333333332;11.820134874
2003;SUR;12.02860858;25280.1403952464;;;17.6470588235294;;28.2814759042884;1.095694195719072;14361.9927042284;21.601;;;;12.89992;;3.152346311;98.26004487179486;12.296644246
2004;SUR;11.59594571;24337.2892023134;;;19.6078431372549;;25.9953585571768;1.0988171064310042;15401.5187671511;24.134;;;;12.34242;;3.150520243;98.23375641025642;9.3177766975
2005;SUR;11.64862272;27544.0534984547;51.0;;25.4901960784314;;22.1249007638447;1.2039641484545591;15908.3007840511;24.405;;;29.9757050409152;13.99824;;3.184406814;98.20746794871796;13.814892454
2006;SUR;13.79053138;29665.7256946507;;;25.4901960784314;;24.835325571512;1.1019718267926313;16635.7397630162;26.42;;;;14.63768;;3.443675248;98.18117948717948;12.270132913
2007;SUR;11.89178476;33965.2853912105;;;25.4901960784314;6.28634508987242;27.2244284620604;0.991913035488838;17284.6273389243;27.277;;;;14.78141;;3.438103718;98.15489102564104;8.8031440918
2008;SUR;11.89178476;34943.5253008006;;;25.4901960784314;;28.464872531317;1.0060197267298931;17793.9960001679;27.017;;;;15.11454;;3.74411412;98.12860256410256;8.3152524936
2009;SUR;11.89178476;48369.1550247112;;;25.4901960784314;;28.6505253324923;0.9806875303652856;18120.3244918175;25.318;;;;14.23581;;3.815196941;98.10231410256412;
2010;SUR;11.89178476;54306.4072207224;53.5;;9.80392156862745;;24.5443393259844;1.1096017478360525;18840.3689668707;24.47;;;29.8318889854946;14.49882;;4.528081285;98.07602564102564;
2011;SUR;11.89178476;61759.5031332122;;;11.7647058823529;;25.4461272400794;1.0267425160576364;19716.9317729318;24.82;;;31.0387218254506;14.73947;;4.07404486;98.0142435897436;
2012;SUR;12.0607572;72168.0387830296;;;11.7647058823529;7.7095655078128;23.0492309364804;1.111503937543725;20020.3150049378;23.628;;;29.1336100996656;13.78066;;4.873194085;97.95246153846152;
2013;SUR;11.84332967;67824.6806869818;;;11.7647058823529;;25.9671451680468;0.9592478198916532;20379.8705144401;22.712;;;28.8083168512629;12.96685;;5.018054845;97.8906794871795;5.2987876739
2014;SUR;11.84332967;84557.6998290749;;;11.7647058823529;;25.38253636521;0.9559287425667352;20210.9961829311;22.681;;;25.9988471344265;12.78439;;5.128502712;97.82889743589745;5.7837109012
2015;SUR;;97488.6672121929;56.7;;25.4901960784314;;24.9131103610308;0.9428251160105838;19317.0545070113;22.68;;;25.9732844003894;12.83441;;4.888699463;97.7671153846154;6.0808103932
2016;SUR;;93718.9992522176;;;25.4901960784314;;;;18180.6026123974;22.745;;;25.3169781742601;12.77547;;4.117031858;97.69611538461538;7.2581401812
2017;SUR;;89676.0562180177;;;25.4901960784314;7.42136369319979;;;18283.6883894232;22.279;;;24.7800105357684;12.72046;;4.413788091;97.62511538461538;5.433820449
2018;SUR;;;;;25.4901960784314;;;;19005.6543464151;;;;;;;4.430237847;97.5541153846154;
2019;SUR;;;;;31.3725490196078;;;;19036.7450382918;;;;;;;4.485430293;97.4831153846154;
2020;SUR;;;;;29.4117647058824;;;;16130.1708064491;;;;;;;;97.4121153846154;
2000;SWE;12.60433852;57718.8011295203;85.7;67.1056823730469;42.6934097421203;;40.0082586688854;1.6932343088628496;40625.3620520538;24.39;0.169301635;;7.57800897993321;16.97861;1091000.0;6.156769646;69.14389531315214;1.0808812154
2001;SWE;13.18351253;61236.5083199032;;70.2963485717773;42.6934097421203;;37.6615758371226;1.7714910743745036;41103.7264589774;23.779;0.175448126;5174.60400390625;;17.14316;1135200.0;6.250512025;69.12179912106258;0.97776956601
2002;SWE;13.51521642;66377.3382031587;;75.3046264648438;44.9856733524355;154.481929967293;36.1487613324956;1.7785053573311065;41870.2591560099;22.986;0.175147121;;;17.2123;1294820.0;6.341499832;69.09970292897302;1.1321977651
2003;SWE;13.71410139;68583.6195617253;;81.4386291503906;45.2722063037249;;34.910426455174;1.697961481756499;42678.2841388566;22.613;0.173213839;5388.16943359375;;17.62164;1313760.0;6.385942018;69.07760673688345;0.94956799683
2004;SWE;13.64994035;73488.0226127696;;83.7803268432617;45.2722063037249;;35.8233124779583;1.690996327430091;44354.3910620977;22.379;0.163225199;5431.13671875;;17.92925;1384760.0;6.281383495;69.05551054479389;1.1901248997
2005;SWE;13.65605861;74836.1814045699;87.0;81.9747772216797;45.2722063037249;;39.9918953271391;1.6127692437822156;45440.2967492535;22.042;0.157005414;6090.80908203125;7.1658202150426;20.4147;1474280.0;5.957833499;69.03341435270433;0.91828106194
2006;SWE;13.7717379;74816.29019071;;79.3468475341797;47.2779369627507;;41.1265877683782;1.4998523658528025;47292.3136933265;21.937;0.148682175;6132.65771484375;;19.06004;1657520.0;5.900864666;69.01131816061476;1.0004210563
2007;SWE;14.23813431;75925.1513898918;;74.9761199951172;46.9914040114613;186.84523428216;42.9246551712398;1.4462115677777203;48557.3843477247;21.672;0.136798202;5004.9619140625;;19.11579;1591180.0;5.777682418;68.9892219685252;1.2114014485
2008;SWE;14.537463;75010.6063644448;;71.1238632202148;46.9914040114613;;44.8655881318183;1.4409976084070115;47963.4937520407;21.711;0.13039999;5443.11572265625;;18.17801;1520470.0;5.506279342;68.96712577643564;0.88778860844
2009;SWE;14.74399922;75591.0374964109;;71.4518814086914;46.4183381088825;;47.0773641961662;1.3912654619385572;45492.768174936;20.119;0.125949645;5085.00537109375;;14.95164;1604400.0;5.071525502;68.94502958434607;0.99859498759
2010;SWE;14.74868645;73491.3008083571;88.7;74.6841278076172;44.9856733524355;;45.9778059302002;1.4715711471339203;47791.3715245947;19.857;0.134624931;5255.85595703125;7.20975903582133;17.45159;1414410.0;5.648799042;68.92293339225651;0.96909987767
2011;SWE;19.25691717;76007.6678547753;;73.9450912475586;44.6991404011461;;46.4870296536003;1.4034605580021593;48947.4393112155;19.896;0.123534927;5146.92333984375;7.39122133078057;17.23155;1405970.0;5.193503855;68.87726792860475;0.85563033812
2012;SWE;19.16155869;73729.5585604831;;69.6160736083984;44.6991404011461;198.426047472808;49.9485495007274;1.4165547173228146;48300.8425001578;19.634;0.115288906;5163.7470703125;6.62794199639198;17.71721;1403480.0;4.892801739;68.83160246495298;0.71257784782
2013;SWE;19.03285179;73405.620400814;;63.3929405212402;44.9856733524355;;48.8252222639117;1.3781693740047034;48462.1600029489;19.165;0.111050086;6670.0283203125;6.43116889724868;17.31398;1443390.0;4.687703785;68.78593700130122;0.90455245656
2014;SWE;19.03285179;76244.0075263178;;62.3534812927246;44.6991404011461;;49.69341469037;1.309391319135423;49258.9961639539;18.613;0.105959792;6868.11328125;6.95919768148881;17.40357;1418150.0;4.471476991;68.74027153764945;0.89763485597
2015;SWE;;76404.3063906505;90.5;;43.5530085959885;;53.2477697984376;1.1858512803545904;50928.962975552;18.633;0.101729472;;6.3224983333038;17.04321;1416850.0;4.437967742;68.69460607399769;1.1469593953
2016;SWE;;82161.0468588349;;;43.5530085959885;;;;51334.4320301641;18.446;0.09766492;;6.11425846205904;16.97262;;4.368906568;68.69460607399769;1.0776735225
2017;SWE;;81659.2570223251;;;43.5530085959885;243.363471620435;;;51947.9542478244;18.226;;;6.18466509039924;16.90837;;4.271258556;68.69460607399769;1.1408500544
2018;SWE;;;;;46.1318051575931;;;;52349.2924275599;;;;;;;4.188345668;68.69460607399769;1.0830726772
2019;SWE;;;;;47.2779369627507;;;;52531.1743768398;;;;;;;4.261321044;68.69460607399769;
2020;SWE;;;;;46.9914040114613;;;;50683.3235097178;;;;;;;;68.69460607399769;
2000;CHE;15.43131832;23558.811691532;85.4;37.6938095092773;23.0;;18.6301241415603;0.8247089748751216;59389.4240602209;22.489;0.139353326;3643.11010742188;12.6907640595053;11.62688;1500000.0;6.105485862;30.270753413235084;0.96587737221
2001;CHE;16.80763181;23885.2409135213;;39.6812782287598;23.0;;19.1961924650986;0.8634034782907245;59944.7769214821;22.876;0.144495019;;;11.81831;1584000.0;6.27976682;30.36828345357567;1.1979093974
2002;CHE;16.58069203;24157.5871213673;;40.8505592346191;23.0;201.648932186558;18.691860118014;0.8404404589703488;59489.7480583928;23.049;0.136262056;;;11.31377;1578000.0;6.020442659;30.465813493916265;1.1910733759
2003;CHE;17.55562063;21898.9172190751;;43.9404983520508;25.0;;18.5609073087373;0.8434981987149776;59022.3524143811;22.918;0.140414802;;;10.83843;1596000.0;6.143630572;30.563343534256852;1.0043526995
2004;CHE;17.83014626;26943.8557262088;;45.5063095092773;25.0;;18.6423144230497;0.8231601664838759;60271.9324146596;22.69;0.137496653;3457.994140625;;11.40737;1640000.0;6.176460814;30.66087357459745;1.0650313611
2005;CHE;18.34569334;25761.4949427228;88.2;45.714599609375;25.0;;19.3109091541427;0.7943749585744418;61613.3910520748;22.811;0.132719522;;12.8618159955264;13.64196;1730000.0;6.198488561;30.75840361493804;1.015322159
2006;CHE;18.47676298;25382.2747883377;;46.4449081420898;25.0;;18.6568106777046;0.7973837626629694;63686.2482388777;22.869;0.122963911;;;14.20135;1785000.0;6.083894208;30.855933655278623;0.80450943629
2007;CHE;18.809465;24449.1176086827;;47.1352195739746;28.5;256.824943609591;19.930051686683;0.7280842194085596;65641.7106078648;22.609;0.107347441;;;14.11263;1855000.0;5.754062094;30.95346369561922;0.67666305868
2008;CHE;20.89382686;27020.6506793589;;48.7118301391602;28.5;;20.2420204736258;0.7397826880259076;66598.8593697765;22.86;0.104717354;3287.98291015625;;12.25678;1893000.0;5.86571035;31.050993735959807;0.70839869623
2009;CHE;21.1179044;30236.1191861816;;50.0146713256836;29.0;;20.7538728903066;0.7614609393921643;64404.0798614014;22.199;0.101954838;;;12.14325;1871000.0;5.643598133;31.1485237763004;0.6611439969
2010;CHE;20.9643622;27766.4533960578;90.1;52.7927398681641;29.0;;21.4603638355235;0.7185452715990047;65819.7372527487;22.164;0.104040536;;12.9222197296525;12.47282;1878000.0;5.768927135;31.246053816640995;0.66592612267
2011;CHE;21.39481318;28823.2511543523;;54.3382682800293;28.5;;21.5570329141586;0.6833643725835663;66342.0108170701;22.129;0.086650156;;13.0492212150514;13.68555;1895000.0;5.183448084;31.333056483659927;0.58176387772
2012;CHE;22.00786145;27314.0449644224;;55.4999008178711;29.0;310.555824092874;22.9585027869576;0.6824467579392974;66440.2870236648;21.102;0.085363075;4481.07373046875;12.2613880127188;13.18879;1939000.0;5.276563686;31.420059150678853;0.56193764091
2013;CHE;22.56319371;25519.4690490495;;56.2681617736816;31.0;;22.9925196662751;0.699791384725085;66877.1630488424;20.949;0.085516509;;11.8200549924358;13.04593;1919000.0;5.325667407;31.507061817697775;0.70293342752
2014;CHE;22.70434806;26549.0373726953;;57.2295303344727;31.0;;23.4181472290315;0.6279058205330158;67682.6861750714;20.414;0.076331582;;11.3891071872707;13.45635;1960000.0;4.781188521;31.594064484716704;0.49963423118
2015;CHE;;25708.9845875303;91.8;;32.0;;25.2919836825127;0.6096050078738884;68025.9200383988;20.38;0.074774504;;11.1652546798053;13.48668;1924000.0;4.66833711;31.68106715173564;0.68701393011
2016;CHE;;25269.8038251311;;;32.0;;;;68663.2438230835;20.423;0.074652589;;10.3426304652567;13.59753;;4.676922315;31.768120431126302;0.53699828698
2017;CHE;;24187.553499927;;;32.5;394.63659150021;;;69103.570264696;20.364;;;10.3031001048906;13.71868;;4.515405038;31.85517371051697;0.53217928481
2018;CHE;;;;;32.5;;;;70663.4875973954;;;;;;;4.327408515;31.94222698990764;0.58646802447
2019;CHE;;;;;41.5;;;;70920.3247255393;;;;;;;4.386160633;32.02928026929831;
2020;CHE;;;;;41.5;;;;68393.306003945;;;;;;;;32.11633354868898;
2000;TJK;6.45856016;449.138120956644;48.6;18.2635898590088;15.0;;62.4134110466871;3.407133527075892;1324.90986011034;18.27;0.281489274;;51.1826625170951;1.6355;;0.359085264;2.954103321564954;4.552526097
2001;TJK;6.4122004;470.565460513257;;17.6905498504639;12.6984126984127;;64.0730266056429;3.0516841402583035;1428.36847535195;18.727;0.259197757;;;1.72785;;0.361685235;2.954103321564954;3.6875782423
2002;TJK;5.63566933;529.138425056825;;17.8030605316162;12.6984126984127;0.272590476218774;64.1572445718098;2.762762440096648;1555.95059049014;18.835;0.198554965;;;1.98152;;0.291416524;2.954103321564954;2.8007451849
2003;TJK;5.60956118;559.538732736124;;19.1075801849365;12.6984126984127;;64.6082485174808;2.536544029631606;1696.82486172683;17.967;0.180680933;;;2.26456;;0.315223479;2.954103321564954;2.5070510812
2004;TJK;5.33443224;646.700315112254;;20.3769702911377;12.6984126984127;;61.4267488216951;2.486995312003964;1837.65117029734;18.054;0.193828227;;;2.39894;;0.382358901;2.954103321564954;2.1313669522
2005;TJK;5.87653786;621.088260391938;51.7;20.9660701751709;17.4603174603175;;63.7432274958956;2.326326378122586;1924.11690363046;16.285;0.172152263;;49.3393528456829;2.45423;;0.356630726;2.954103321564954;2.3124561259
2006;TJK;5.92534293;638.215247709087;;22.0590896606445;17.4603174603175;;61.5794150932578;2.2417347884939907;2019.16953833117;15.723;0.16623151;;;2.43534;;0.380490972;2.954103321564954;2.8024193257
2007;TJK;4.3406106;673.951176703534;;22.7721500396729;17.4603174603175;0.42539994521986;53.8039970842594;2.2225656430841507;2133.49400921643;15.753;0.191962521;;;2.51883;;0.453673085;2.954103321564954;1.8689823547
2008;TJK;5.03544923;707.335744453926;;23.0162792205811;17.4603174603175;;54.6154552868936;1.960002243233524;2255.02265129265;15.231;0.144841794;;;2.40826;;0.399673925;2.954103321564954;1.386977172
2009;TJK;5.36282595;781.707872322021;;22.6180095672607;17.4603174603175;;60.5750784789636;1.6408352443495706;2293.71270834639;15.69;0.127523892;;;2.45773;;0.330078344;2.954103321564954;1.3170844042
2010;TJK;5.86955874;812.192342543405;55.4;22.6925601959229;19.047619047619;;61.8343248989419;1.5722374705297344;2390.02217412609;15.284;0.115902195;;50.4054176459058;2.63176;;0.333523183;2.954103321564954;2.4045496737
2011;TJK;6.23084285;806.808003933871;;22.0143604278564;19.047619047619;;59.9802775176018;1.4680955394595976;2510.15733228064;12.585;0.097623495;;54.3199610005851;2.81248;;0.30090556;2.9711074284890846;1.6368936072
2012;TJK;7.48547553;880.407831500175;;22.4133205413818;19.047619047619;0.610048318331331;55.079854831174;1.468667977541606;2637.65426734355;12.67;0.116393023;;48.9896035498359;3.01688;;0.36877473;2.988111535413214;
2013;TJK;7.32940333;945.594982334581;;22.6442203521729;19.047619047619;;57.9210512957349;1.5157237485195985;2767.83682323965;12.974;0.110016688;;49.5531376278516;3.17365;;0.355974566;3.005115642337344;
2014;TJK;6.83602457;958.514790619337;;24.4749202728271;16.9491525423729;;45.7563923571945;1.4069182887711331;2884.20022507532;12.905;0.172700883;;46.4808292331015;3.26645;;0.543496668;3.022119749261474;
2015;TJK;;1002.40330202658;58.6;26.3745002746582;19.047619047619;;44.6592039196129;1.3917579888837504;2984.49491330069;12.937;0.187311191;;47.7929735253412;3.34384;;0.610693754;3.039123856185604;
2016;TJK;;;;;19.047619047619;;;;3113.25451664416;12.993;0.213585542;;43.3777093097298;3.42415;;0.72776662;3.042005908206643;
2017;TJK;;;;;19.047619047619;0.869444642277323;;;3252.93265536068;13.397;;;46.1521853683313;3.50139;;0.773951689;3.0448879602276824;
2018;TJK;;;;;19.047619047619;;;;3415.32233593608;;;;;;;0.821147676;3.047770012248721;
2019;TJK;;;;;19.047619047619;;;;3581.41140185513;;;;;;;0.963403605;3.05065206426976;
2020;TJK;;;;;23.8095238095238;;;;3657.57350716538;;;;;;;;3.053534116290799;
2000;TZA;9.23636888;520.515363547154;43.1;0.675339996814728;;;93.7244702767242;3.1822352340872064;1409.45396400343;2.657;0.067015415;;28.9736974571626;2.36192;;0.076746978;60.58930909911944;
2001;TZA;15.37817274;535.993418118908;;0.693539977073669;22.2627737226277;;93.2250041036372;3.170427289647025;1456.56671853751;2.598;0.072760477;;;2.51906;;0.088396615;60.16934974034771;
2002;TZA;18.07018709;541.725823688977;;0.725769996643066;22.2627737226277;3.72358432508443;92.4807110109148;3.1086336989144425;1518.09442596802;2.962;0.075959004;;;2.94148;;0.098682977;59.74939038157599;
2003;TZA;20.01338906;547.830620598151;;0.930540025234222;21.3559322033898;;92.3804284217852;3.0232279429875866;1574.77760606171;3.344;0.075098878;;;2.54881;;0.10144276;59.32943102280424;7.6449363525
2004;TZA;18.09725716;568.607399775861;;1.25538003444672;21.3559322033898;;91.7274963249536;2.9732221101002856;1645.83993957107;3.724;0.081701661;;;2.92728;;0.113206421;58.90947166403252;7.8277643579
2005;TZA;18.95876816;604.108886389421;46.7;1.46944999694824;30.4075235109718;;91.0099537590046;2.8781842711144083;1719.7277571198;4.151;0.091584222;;29.5738357925171;2.79572;;0.139404551;58.48951230526078;
2006;TZA;28.19875227;601.742884919837;;;30.4075235109718;;90.9042738630627;2.849009771544772;1781.27761922326;4.995;0.091295901;;;2.77995;;0.148650863;58.069552946489054;
2007;TZA;18.17650791;602.31029296205;;;30.4075235109718;5.22006335535988;91.3567228106726;2.7195793933135577;1848.98547778787;4.987;0.079017667;;;2.73031;;0.140368526;57.64959358771732;
2008;TZA;15.29836032;624.463840373419;;;30.4075235109718;;91.0485887473637;2.6631306131536947;1899.48207476561;5.338;0.075938889;;;2.85311;;0.141334735;57.22963422894559;
2009;TZA;11.52313866;633.227721135347;;;30.6501547987616;;91.6407401770115;2.598109825320367;1943.0408934384;5.257;0.071518459;;;2.75568;;0.133975739;56.80967487017385;
2010;TZA;10.93208947;638.805039340971;48.8;2.13056993484497;;;90.3162284953793;2.567708845004483;2006.97132607023;5.456;0.07683429;35.0416603088379;28.6075326933308;2.99726;;0.156153156;56.38971551140213;8.7673146572
2011;TZA;13.89991255;652.770351142586;;;36.0;;88.5137356314494;2.51553777905125;2098.27660490188;5.845;0.075263146;;28.7287686561828;3.05937;;0.169726847;55.96975389478438;9.0840381911
2012;TZA;15.92467567;656.039531266855;;3.93347001075745;36.0;6.94862177114345;86.3544899735307;2.53916122600977;2128.5289303179;6.045;0.087136183;;29.9698447842678;3.04503;;0.192594797;55.54979227816662;8.6965701021
2013;TZA;13.44040464;662.350047465687;;3.64732003211975;36.0;;86.6248063592451;2.452837981926813;2205.95146041591;6.287;0.091741889;18.4920501708984;29.3596329916386;3.12889;;0.204362849;55.12983066154889;7.6253324558
2014;TZA;12.31454992;674.100367747481;;;36.0;;86.6736033198387;2.3708863074894984;2284.96175730033;6.254;0.083900534;;28.8737159172738;3.19333;;0.198159825;54.70986904493114;7.8101601857
2015;TZA;;672.120981221602;49.9;;36.0;;85.7130419384343;2.317835439011393;2354.13898543629;6.283;0.084424675;;28.2404487002399;3.19374;;0.206621778;54.28990742831339;7.2762394188
2016;TZA;;669.363556491303;;;36.5591397849462;;;;2441.63694514804;6.313;0.078621575;;28.4435696851152;3.19187;;0.198595468;53.76044253781892;6.4826575903
2017;TZA;;675.098142117454;;;37.1794871794872;9.59427484141773;;;2530.603317381;6.35;;;29.0766405124356;3.18758;;0.201583589;53.23097764732445;
2018;TZA;;;;;37.1794871794872;;;;2590.20113826159;;;;;;;0.204249267;52.70151275682999;
2019;TZA;;;;;36.8956743002545;;;;2660.42043252302;;;;;;;0.200436273;52.17204786633551;
2020;TZA;;;;;36.71875;;;;2635.3358910827;;;;;;;;51.64258297584104;
2000;THA;10.0028258457445;1735.45148191067;59.3;34.8916893005371;4.81283422459893;;21.9881377099018;1.4530867326149868;9809.62237014961;17.882;0.398826096;;30.960351037569;7.58063;;2.711508093;37.18608702460412;8.1680451871
2001;THA;9.0338351703902;1861.73681835376;;39.0084609985352;9.2;;20.0356045496194;1.4455688626633485;10053.8153977212;18.838;0.411001079;279.270690917969;;7.48472;;2.872007413;37.396504139834406;7.9006358123
2002;THA;9.31962736489067;1822.462443423;;39.8974418640137;9.2;;20.0669279445308;1.5059498258131248;10583.7618633023;19.8;0.402629671;;;8.49419;;2.997617459;37.60692125506469;7.0829783715
2003;THA;11.9875728213871;2065.53066416918;;40.8106918334961;9.2;;20.344395594341;1.5219494618832012;11260.1581111258;19.8;0.386382833;279.462615966797;;9.44288;;3.148526259;37.817338370294976;9.967487617
2004;THA;11.3311412741449;2133.65176487589;;41.8575706481934;8.83002207505519;;20.0246682208454;1.5473315671177357;11886.3246218723;20.6;0.385386557;;;9.82612;;3.362015201;38.02775548552526;6.5743212244
2005;THA;11.1040130282626;2088.30687213775;64.8;44.2166481018066;10.6;;20.2523959369368;1.5269350222902214;12304.4020760731;20.24;0.36538458;311.338653564453;31.8070330900993;9.42125;;3.429529962;38.23817260075554;7.3468052381
2006;THA;12.8840815503042;2178.124104782;;44.2445983886719;8.67768595041322;;20.6869383400757;1.4833293872155051;12837.8779168538;20.679;0.347129383;;;10.11151;;3.460059183;38.44858971598583;7.1217430599
2007;THA;13.1088735135306;2206.83376719798;;48.2332916259766;11.7400419287212;5.48020322882079;21.6112418884915;1.4664859079748684;13460.0605585001;20.762;0.328720551;322.394104003906;;9.86734;;3.486776268;38.65900683121611;6.7012113735
2008;THA;13.9277443649692;2210.52836715988;;47.8814582824707;11.6666666666667;;22.4910860365286;1.4808833330733244;13620.5323660986;19.559;0.307849278;;;9.90598;;3.428722175;38.8694239464464;5.9731571668
2009;THA;12.9912406752082;2396.0742396462;;48.819408416748;13.3192389006343;;22.6573672231386;1.486374840959505;13458.5267079765;20.821;0.333259255;330.587463378906;;9.93564;;3.638255881;39.07984106167668;5.5378724825
2010;THA;12.4638986129344;2403.39290387982;68.4;50.2026214599609;13.3192389006343;;22.654877636674;1.5127420862533316;14399.0445142977;20.721;0.310438565;;31.5653994355292;10.21448;;3.816091301;39.29025817690697;5.4379020163
2011;THA;13.6324564518847;2338.64361185319;;52.7470512390137;15.8;;22.7555240431084;1.498461320729103;14450.4788337362;20.621;0.289066822;543.473754882813;31.6096292267502;11.43372;;3.759007524;39.28556049247391;4.8979256448
